"site_id","stand","trt","year","subplot","V1","V2","V3","jul_date","lat","long","elev","temp","DW","owner","mgmt_type","BS","HB","UU","HU","BU"
"20232 _ 1 _ 2016","20232","HU",2016,1,0,0,0,172,44.6012421109772,-122.567001927858,2200,24,2,"WY","0",0,0,0,1,0
"20232 _ 1 _ 2017","20232","HU",2017,1,0,0,0,109,44.6016130761161,-122.564116008554,2200,11,0,"WY","0",0,0,0,1,0
"20232 _ 1 _ 2018","20232","HU",2018,1,0,0,0,117,44.6042576913,-122.564150084,2200,8,10,"WY","0",0,0,0,1,0
"20232 _ 1 _ 2019","20232","HU",2019,1,0,0,0,150,-122.562018708605,44.6070729777186,2200,15,4,"WY","0",0,0,0,1,0
"20232 _ 1 _ 2013","20232","UU",2013,2,0,0,0,162,-122.56417386215,44.6040679063077,2200,9,3,"WY","0",0,0,1,0,0
"20232 _ 1 _ 2014","20232","UU",2014,2,0,0,0,140,44.60395798,-122.56411915,2200,10,4,"WY","0",0,0,1,0,0
"20232 _ 1 _ 2016","20232","HU",2016,2,0,0,0,172,44.6012421109772,-122.567001927858,2200,20,8,"WY","0",0,0,0,1,0
"20232 _ 1 _ 2017","20232","HU",2017,2,0,0,0,109,44.6016130761161,-122.564116008554,2200,11,0,"WY","0",0,0,0,1,0
"20232 _ 1 _ 2018","20232","HU",2018,2,0,0,0,117,44.6042576913,-122.564150084,2200,8,5,"WY","0",0,0,0,1,0
"20232 _ 1 _ 2019","20232","HU",2019,2,0,0,0,150,-122.562018708605,44.6070729777186,2200,16,5,"WY","0",0,0,0,1,0
"20232 _ 1 _ 2013","20232","UU",2013,3,0,0,0,162,-122.56417386215,44.6040679063077,2200,10,5,"WY","0",0,0,1,0,0
"20232 _ 1 _ 2014","20232","UU",2014,3,0,0,0,140,44.60395798,-122.56411915,2200,11,8,"WY","0",0,0,1,0,0
"20232 _ 1 _ 2016","20232","HU",2016,3,0,0,0,172,44.6012421109772,-122.567001927858,2200,23,3,"WY","0",0,0,0,1,0
"20232 _ 1 _ 2017","20232","HU",2017,3,0,0,0,109,44.6016130761161,-122.564116008554,2200,10.5,5,"WY","0",0,0,0,1,0
"20232 _ 1 _ 2018","20232","HU",2018,3,0,0,0,117,44.6042576913,-122.564150084,2200,8,3,"WY","0",0,0,0,1,0
"20232 _ 1 _ 2019","20232","HU",2019,3,0,0,0,150,-122.562018708605,44.6070729777186,2200,16,5,"WY","0",0,0,0,1,0
"20232 _ 1 _ 2013","20232","UU",2013,4,0,0,0,162,-122.56417386215,44.6040679063077,2200,10,8,"WY","0",0,0,1,0,0
"20232 _ 1 _ 2014","20232","UU",2014,4,0,0,0,140,44.60395798,-122.56411915,2200,11,5,"WY","0",0,0,1,0,0
"20232 _ 1 _ 2016","20232","HU",2016,4,0,0,0,172,44.6012421109772,-122.567001927858,2200,23.5,1,"WY","0",0,0,0,1,0
"20232 _ 1 _ 2017","20232","HU",2017,4,0,0,0,109,44.6016130761161,-122.564116008554,2200,10.5,0,"WY","0",0,0,0,1,0
"20232 _ 1 _ 2018","20232","HU",2018,4,0,0,0,117,44.6042576913,-122.564150084,2200,7.5,2,"WY","0",0,0,0,1,0
"20232 _ 1 _ 2019","20232","HU",2019,4,0,0,0,150,-122.562018708605,44.6070729777186,2200,16,8,"WY","0",0,0,0,1,0
"20232 _ 1 _ 2013","20232","UU",2013,5,0,0,0,162,-122.56417386215,44.6040679063077,2200,10,5,"WY","0",0,0,1,0,0
"20232 _ 1 _ 2014","20232","UU",2014,5,0,0,0,140,44.60395798,-122.56411915,2200,13,6,"WY","0",0,0,1,0,0
"20232 _ 1 _ 2016","20232","HU",2016,5,0,0,0,172,44.6012421109772,-122.567001927858,2200,26,3,"WY","0",0,0,0,1,0
"20232 _ 1 _ 2017","20232","HU",2017,5,0,0,0,109,44.6016130761161,-122.564116008554,2200,13,16,"WY","0",0,0,0,1,0
"20232 _ 1 _ 2018","20232","HU",2018,5,0,0,0,117,44.6042576913,-122.564150084,2200,7.5,4,"WY","0",0,0,0,1,0
"20232 _ 1 _ 2019","20232","HU",2019,5,0,0,0,150,-122.562018708605,44.6070729777186,2200,15,5,"WY","0",0,0,0,1,0
"20232 _ 1 _ 2013","20232","UU",2013,6,0,0,NA,162,-122.56417386215,44.6040679063077,2200,11,7,"WY","0",0,0,1,0,0
"20232 _ 1 _ 2014","20232","UU",2014,6,0,0,0,140,44.60395798,-122.56411915,2200,14,4,"WY","0",0,0,1,0,0
"20232 _ 1 _ 2016","20232","HU",2016,6,0,0,0,172,44.6012421109772,-122.567001927858,2200,24,3,"WY","0",0,0,0,1,0
"20232 _ 1 _ 2017","20232","HU",2017,6,0,0,0,109,44.6016130761161,-122.564116008554,2200,13,1,"WY","0",0,0,0,1,0
"20232 _ 1 _ 2018","20232","HU",2018,6,0,0,0,117,44.6042576913,-122.564150084,2200,7,4,"WY","0",0,0,0,1,0
"20232 _ 1 _ 2019","20232","HU",2019,6,0,0,0,150,-122.562018708605,44.6070729777186,2200,16,5,"WY","0",0,0,0,1,0
"20232 _ 1 _ 2013","20232","UU",2013,7,1,0,1,162,-122.56417386215,44.6040679063077,2200,10,5,"WY","0",0,0,1,0,0
"20232 _ 1 _ 2014","20232","UU",2014,7,0,0,0,140,44.60395798,-122.56411915,2200,14,10,"WY","0",0,0,1,0,0
"20232 _ 1 _ 2016","20232","HU",2016,7,0,0,0,172,44.6012421109772,-122.567001927858,2200,25,4,"WY","0",0,0,0,1,0
"20232 _ 1 _ 2017","20232","HU",2017,7,0,0,0,109,44.6016130761161,-122.564116008554,2200,12.5,6,"WY","0",0,0,0,1,0
"20232 _ 1 _ 2018","20232","HU",2018,7,0,0,0,117,44.6042576913,-122.564150084,2200,6.5,9,"WY","0",0,0,0,1,0
"20232 _ 1 _ 2019","20232","HU",2019,7,0,0,0,150,-122.562018708605,44.6070729777186,2200,17,4,"WY","0",0,0,0,1,0
"20236 _ 1 _ 2013","20236","UU",2013,1,0,0,0,128,-122.573201632885,44.610571362159,3350,14,4,"WY","0",0,0,1,0,0
"20236 _ 1 _ 2014","20236","UU",2014,1,0,0,0,134,44.60357137,-122.57755005,2950,20,0,"WY","0",0,0,1,0,0
"20236 _ 1 _ 2015","20236","UU",2015,1,0,0,0,112,44.6126516641,-122.572365665,3350,1.5,4,"WY","0",0,0,1,0,0
"20236 _ 1 _ 2016","20236","UU",2016,1,0,0,0,159,44.6033417443874,-122.576299531017,2950,20,0,"WY","0",0,0,1,0,0
"20236 _ 1 _ 2017","20236","UU",2017,1,0,0,0,151,44.6032971254372,-122.580711854755,2950,13,4,"WY","0",0,0,1,0,0
"20236 _ 1 _ 2018","20236","UU",2018,1,0,0,1,142,44.6046301907,-122.581916153,2950,14,4,"WY","0",0,0,1,0,0
"20236 _ 1 _ 2019","20236","UU",2019,1,0,0,0,127,-122.578910042058,44.6031529101204,2950,16,1,"WY","0",0,0,1,0,0
"20236 _ 1 _ 2013","20236","UU",2013,2,0,0,0,128,-122.573201632885,44.610571362159,3350,15,6,"WY","0",0,0,1,0,0
"20236 _ 1 _ 2014","20236","UU",2014,2,0,1,0,134,44.60357137,-122.57755005,2950,21,3,"WY","0",0,0,1,0,0
"20236 _ 1 _ 2015","20236","UU",2015,2,0,0,0,112,44.6126516641,-122.572365665,3350,2.5,2,"WY","0",0,0,1,0,0
"20236 _ 1 _ 2016","20236","UU",2016,2,1,0,0,159,44.6033417443874,-122.576299531017,2950,20.5,1,"WY","0",0,0,1,0,0
"20236 _ 1 _ 2017","20236","UU",2017,2,0,0,0,151,44.6032971254372,-122.580711854755,2950,12.5,2,"WY","0",0,0,1,0,0
"20236 _ 1 _ 2018","20236","UU",2018,2,0,1,NA,142,44.6046301907,-122.581916153,2950,14.5,8,"WY","0",0,0,1,0,0
"20236 _ 1 _ 2019","20236","UU",2019,2,0,0,0,127,-122.578910042058,44.6031529101204,2950,16.5,1,"WY","0",0,0,1,0,0
"20236 _ 1 _ 2013","20236","UU",2013,3,0,0,0,128,-122.573201632885,44.610571362159,3350,13,5,"WY","0",0,0,1,0,0
"20236 _ 1 _ 2014","20236","UU",2014,3,0,0,0,134,44.60357137,-122.57755005,2950,22,3,"WY","0",0,0,1,0,0
"20236 _ 1 _ 2015","20236","UU",2015,3,0,0,0,112,44.6126516641,-122.572365665,3350,4,4,"WY","0",0,0,1,0,0
"20236 _ 1 _ 2016","20236","UU",2016,3,0,0,0,159,44.6033417443874,-122.576299531017,2950,21,9,"WY","0",0,0,1,0,0
"20236 _ 1 _ 2017","20236","UU",2017,3,0,0,0,151,44.6032971254372,-122.580711854755,2950,12.5,5,"WY","0",0,0,1,0,0
"20236 _ 1 _ 2018","20236","UU",2018,3,0,0,0,142,44.6046301907,-122.581916153,2950,15.5,5,"WY","0",0,0,1,0,0
"20236 _ 1 _ 2019","20236","UU",2019,3,0,0,0,127,-122.578910042058,44.6031529101204,2950,16,1,"WY","0",0,0,1,0,0
"20236 _ 1 _ 2013","20236","UU",2013,4,0,0,NA,128,-122.573201632885,44.610571362159,3350,15,3,"WY","0",0,0,1,0,0
"20236 _ 1 _ 2014","20236","UU",2014,4,0,0,0,134,44.60357137,-122.57755005,2950,23,0,"WY","0",0,0,1,0,0
"20236 _ 1 _ 2015","20236","UU",2015,4,1,NA,NA,112,44.6126516641,-122.572365665,3350,5,1,"WY","0",0,0,1,0,0
"20236 _ 1 _ 2016","20236","UU",2016,4,0,0,0,159,44.6033417443874,-122.576299531017,2950,22,4,"WY","0",0,0,1,0,0
"20236 _ 1 _ 2017","20236","UU",2017,4,0,0,0,151,44.6032971254372,-122.580711854755,2950,13.5,3,"WY","0",0,0,1,0,0
"20236 _ 1 _ 2018","20236","UU",2018,4,0,0,0,142,44.6046301907,-122.581916153,2950,16,7,"WY","0",0,0,1,0,0
"20236 _ 1 _ 2019","20236","UU",2019,4,0,0,0,127,-122.578910042058,44.6031529101204,2950,15,3,"WY","0",0,0,1,0,0
"20236 _ 1 _ 2013","20236","UU",2013,5,0,0,0,128,-122.573201632885,44.610571362159,3350,15,2,"WY","0",0,0,1,0,0
"20236 _ 1 _ 2014","20236","UU",2014,5,0,0,0,134,44.60357137,-122.57755005,2950,24,1,"WY","0",0,0,1,0,0
"20236 _ 1 _ 2015","20236","UU",2015,5,0,0,0,112,44.6126516641,-122.572365665,3350,6,7,"WY","0",0,0,1,0,0
"20236 _ 1 _ 2016","20236","UU",2016,5,0,0,0,159,44.6033417443874,-122.576299531017,2950,22.5,3,"WY","0",0,0,1,0,0
"20236 _ 1 _ 2017","20236","UU",2017,5,0,0,0,151,44.6032971254372,-122.580711854755,2950,13.5,6,"WY","0",0,0,1,0,0
"20236 _ 1 _ 2018","20236","UU",2018,5,0,0,0,142,44.6046301907,-122.581916153,2950,17,4,"WY","0",0,0,1,0,0
"20236 _ 1 _ 2019","20236","UU",2019,5,0,0,0,127,-122.578910042058,44.6031529101204,2950,16.5,1,"WY","0",0,0,1,0,0
"20236 _ 1 _ 2013","20236","UU",2013,6,0,0,0,128,-122.573201632885,44.610571362159,3350,14,3,"WY","0",0,0,1,0,0
"20236 _ 1 _ 2014","20236","UU",2014,6,0,0,0,134,44.60357137,-122.57755005,2950,24,6,"WY","0",0,0,1,0,0
"20236 _ 1 _ 2015","20236","UU",2015,6,0,0,0,112,44.6126516641,-122.572365665,3350,6.5,4,"WY","0",0,0,1,0,0
"20236 _ 1 _ 2016","20236","UU",2016,6,0,0,0,159,44.6033417443874,-122.576299531017,2950,23,1,"WY","0",0,0,1,0,0
"20236 _ 1 _ 2017","20236","UU",2017,6,0,0,0,151,44.6032971254372,-122.580711854755,2950,14,1,"WY","0",0,0,1,0,0
"20236 _ 1 _ 2018","20236","UU",2018,6,0,1,0,142,44.6046301907,-122.581916153,2950,18,5,"WY","0",0,0,1,0,0
"20236 _ 1 _ 2019","20236","UU",2019,6,0,0,0,127,-122.578910042058,44.6031529101204,2950,17,1,"WY","0",0,0,1,0,0
"20236 _ 1 _ 2013","20236","UU",2013,7,0,0,0,128,-122.573201632885,44.610571362159,3350,13,6,"WY","0",0,0,1,0,0
"20236 _ 1 _ 2014","20236","UU",2014,7,0,0,0,134,44.60357137,-122.57755005,2950,24,4,"WY","0",0,0,1,0,0
"20236 _ 1 _ 2015","20236","UU",2015,7,0,0,0,112,44.6126516641,-122.572365665,3350,7,7,"WY","0",0,0,1,0,0
"20236 _ 1 _ 2016","20236","UU",2016,7,0,0,0,159,44.6033417443874,-122.576299531017,2950,23,6,"WY","0",0,0,1,0,0
"20236 _ 1 _ 2017","20236","UU",2017,7,0,0,1,151,44.6032971254372,-122.580711854755,2950,14,4,"WY","0",0,0,1,0,0
"20236 _ 1 _ 2018","20236","UU",2018,7,0,0,0,142,44.6046301907,-122.581916153,2950,18.5,2,"WY","0",0,0,1,0,0
"20236 _ 1 _ 2019","20236","UU",2019,7,0,0,0,127,-122.578910042058,44.6031529101204,2950,17,2,"WY","0",0,0,1,0,0
"20237 _ 1 _ 2013","20237","UU",2013,1,0,0,0,128,-122.574871947862,44.6048463896949,2950,10,7,"WY","0",0,0,1,0,0
"20237 _ 1 _ 2014","20237","UU",2014,1,0,1,1,111,44.60910227,-122.57292201,3350,6,5,"WY","0",0,0,1,0,0
"20237 _ 1 _ 2015","20237","UU",2015,1,1,0,0,154,44.604365397,-122.577560619,2950,7,7,"WY","0",0,0,1,0,0
"20237 _ 1 _ 2016","20237","UU",2016,1,0,0,0,139,44.6089983733343,-122.573539651267,3350,11.5,2,"WY","0",0,0,1,0,0
"20237 _ 1 _ 2017","20237","UU",2017,1,0,0,0,151,44.6084588926228,-122.571543752692,3350,14,9,"WY","0",0,0,1,0,0
"20237 _ 1 _ 2018","20237","UU",2018,1,0,0,0,115,44.6094438472,-122.575540407,3350,17.5,5,"WY","0",0,0,1,0,0
"20237 _ 1 _ 2013","20237","UU",2013,2,0,0,0,128,-122.574871947862,44.6048463896949,2950,10,6,"WY","0",0,0,1,0,0
"20237 _ 1 _ 2014","20237","UU",2014,2,0,0,0,111,44.60910227,-122.57292201,3350,8,4,"WY","0",0,0,1,0,0
"20237 _ 1 _ 2015","20237","UU",2015,2,0,0,0,154,44.604365397,-122.577560619,2950,7.5,9,"WY","0",0,0,1,0,0
"20237 _ 1 _ 2016","20237","UU",2016,2,0,0,0,139,44.6089983733343,-122.573539651267,3350,12,1,"WY","0",0,0,1,0,0
"20237 _ 1 _ 2017","20237","UU",2017,2,0,0,0,151,44.6084588926228,-122.571543752692,3350,15,2,"WY","0",0,0,1,0,0
"20237 _ 1 _ 2018","20237","UU",2018,2,0,0,0,115,44.6094438472,-122.575540407,3350,17,3,"WY","0",0,0,1,0,0
"20237 _ 1 _ 2013","20237","UU",2013,3,0,0,0,128,-122.574871947862,44.6048463896949,2950,10,2,"WY","0",0,0,1,0,0
"20237 _ 1 _ 2014","20237","UU",2014,3,0,0,0,111,44.60910227,-122.57292201,3350,9,1,"WY","0",0,0,1,0,0
"20237 _ 1 _ 2015","20237","UU",2015,3,0,0,0,154,44.604365397,-122.577560619,2950,7.5,10,"WY","0",0,0,1,0,0
"20237 _ 1 _ 2016","20237","UU",2016,3,0,0,0,139,44.6089983733343,-122.573539651267,3350,13,3,"WY","0",0,0,1,0,0
"20237 _ 1 _ 2017","20237","UU",2017,3,0,0,0,151,44.6084588926228,-122.571543752692,3350,15,3,"WY","0",0,0,1,0,0
"20237 _ 1 _ 2018","20237","UU",2018,3,0,0,0,115,44.6094438472,-122.575540407,3350,18,7,"WY","0",0,0,1,0,0
"20237 _ 1 _ 2013","20237","UU",2013,4,0,0,0,128,-122.574871947862,44.6048463896949,2950,12,6,"WY","0",0,0,1,0,0
"20237 _ 1 _ 2014","20237","UU",2014,4,0,0,0,111,44.60910227,-122.57292201,3350,10,4,"WY","0",0,0,1,0,0
"20237 _ 1 _ 2015","20237","UU",2015,4,0,0,0,154,44.604365397,-122.577560619,2950,7.5,6,"WY","0",0,0,1,0,0
"20237 _ 1 _ 2016","20237","UU",2016,4,0,0,0,139,44.6089983733343,-122.573539651267,3350,14.5,6,"WY","0",0,0,1,0,0
"20237 _ 1 _ 2017","20237","UU",2017,4,0,0,0,151,44.6084588926228,-122.571543752692,3350,15.5,3,"WY","0",0,0,1,0,0
"20237 _ 1 _ 2018","20237","UU",2018,4,0,0,0,115,44.6094438472,-122.575540407,3350,19,4,"WY","0",0,0,1,0,0
"20237 _ 1 _ 2013","20237","UU",2013,5,0,0,0,128,-122.574871947862,44.6048463896949,2950,12,5,"WY","0",0,0,1,0,0
"20237 _ 1 _ 2014","20237","UU",2014,5,0,0,0,111,44.60910227,-122.57292201,3350,12,3,"WY","0",0,0,1,0,0
"20237 _ 1 _ 2015","20237","UU",2015,5,0,0,1,154,44.604365397,-122.577560619,2950,8,1,"WY","0",0,0,1,0,0
"20237 _ 1 _ 2016","20237","UU",2016,5,0,0,0,139,44.6089983733343,-122.573539651267,3350,14.5,6,"WY","0",0,0,1,0,0
"20237 _ 1 _ 2017","20237","UU",2017,5,0,0,0,151,44.6084588926228,-122.571543752692,3350,14.5,4,"WY","0",0,0,1,0,0
"20237 _ 1 _ 2018","20237","UU",2018,5,0,0,0,115,44.6094438472,-122.575540407,3350,19.5,5,"WY","0",0,0,1,0,0
"20237 _ 1 _ 2013","20237","UU",2013,6,0,0,0,128,-122.574871947862,44.6048463896949,2950,12,3,"WY","0",0,0,1,0,0
"20237 _ 1 _ 2014","20237","UU",2014,6,0,0,0,111,44.60910227,-122.57292201,3350,10,5,"WY","0",0,0,1,0,0
"20237 _ 1 _ 2015","20237","UU",2015,6,0,0,0,154,44.604365397,-122.577560619,2950,8.5,3,"WY","0",0,0,1,0,0
"20237 _ 1 _ 2016","20237","UU",2016,6,0,0,0,139,44.6089983733343,-122.573539651267,3350,14,10,"WY","0",0,0,1,0,0
"20237 _ 1 _ 2017","20237","UU",2017,6,0,0,0,151,44.6084588926228,-122.571543752692,3350,15,1,"WY","0",0,0,1,0,0
"20237 _ 1 _ 2018","20237","UU",2018,6,0,0,0,115,44.6094438472,-122.575540407,3350,19,1,"WY","0",0,0,1,0,0
"20237 _ 1 _ 2013","20237","UU",2013,7,0,0,0,128,-122.574871947862,44.6048463896949,2950,13,7,"WY","0",0,0,1,0,0
"20237 _ 1 _ 2014","20237","UU",2014,7,1,1,0,111,44.60910227,-122.57292201,3350,10,6,"WY","0",0,0,1,0,0
"20237 _ 1 _ 2015","20237","UU",2015,7,1,0,0,154,44.604365397,-122.577560619,2950,8,2,"WY","0",0,0,1,0,0
"20237 _ 1 _ 2016","20237","UU",2016,7,0,0,0,139,44.6089983733343,-122.573539651267,3350,14.5,10,"WY","0",0,0,1,0,0
"20237 _ 1 _ 2017","20237","UU",2017,7,0,0,0,151,44.6084588926228,-122.571543752692,3350,15.5,4,"WY","0",0,0,1,0,0
"20237 _ 1 _ 2018","20237","UU",2018,7,0,0,0,115,44.6094438472,-122.575540407,3350,19.5,5,"WY","0",0,0,1,0,0
"20281 _ 1 _ 2013","20281","UU",2013,1,1,1,0,141,-122.615895308218,44.5890006088675,1350,7,2,"WY","0",0,0,1,0,0
"20281 _ 1 _ 2015","20281","HU",2015,1,0,0,0,153,44.5895748567,-122.619436689,1350,11.5,0,"WY","0",0,0,0,1,0
"20281 _ 1 _ 2016","20281","HU",2016,1,0,0,0,167,44.5897758789728,-122.614488484708,1350,9.5,3,"WY","0",0,0,0,1,0
"20281 _ 1 _ 2017","20281","HU",2017,1,0,0,0,123,44.5926068211324,-122.616484367156,1350,20.5,11,"WY","0",0,0,0,1,0
"20281 _ 1 _ 2018","20281","HU",2018,1,0,0,0,143,44.5856286682,-122.614402287,1350,17,5,"WY","0",0,0,0,1,0
"20281 _ 1 _ 2019","20281","HU",2019,1,0,0,0,101,-122.614190819396,44.5890587639315,1350,6.5,3,"WY","0",0,0,0,1,0
"20281 _ 1 _ 2013","20281","UU",2013,2,0,0,0,141,-122.615895308218,44.5890006088675,1350,7,1,"WY","0",0,0,1,0,0
"20281 _ 1 _ 2015","20281","HU",2015,2,0,0,0,153,44.5895748567,-122.619436689,1350,11,1,"WY","0",0,0,0,1,0
"20281 _ 1 _ 2016","20281","HU",2016,2,0,0,0,167,44.5897758789728,-122.614488484708,1350,12,3,"WY","0",0,0,0,1,0
"20281 _ 1 _ 2017","20281","HU",2017,2,0,0,0,123,44.5926068211324,-122.616484367156,1350,18.5,0,"WY","0",0,0,0,1,0
"20281 _ 1 _ 2018","20281","HU",2018,2,0,0,0,143,44.5856286682,-122.614402287,1350,18,7,"WY","0",0,0,0,1,0
"20281 _ 1 _ 2019","20281","HU",2019,2,0,0,0,101,-122.614190819396,44.5890587639315,1350,7,4,"WY","0",0,0,0,1,0
"20281 _ 1 _ 2013","20281","UU",2013,3,0,0,0,141,-122.615895308218,44.5890006088675,1350,7,4,"WY","0",0,0,1,0,0
"20281 _ 1 _ 2015","20281","HU",2015,3,0,0,0,153,44.5895748567,-122.619436689,1350,11.5,3,"WY","0",0,0,0,1,0
"20281 _ 1 _ 2016","20281","HU",2016,3,0,0,0,167,44.5897758789728,-122.614488484708,1350,12.5,2,"WY","0",0,0,0,1,0
"20281 _ 1 _ 2017","20281","HU",2017,3,0,0,0,123,44.5926068211324,-122.616484367156,1350,20,0,"WY","0",0,0,0,1,0
"20281 _ 1 _ 2018","20281","HU",2018,3,0,0,0,143,44.5856286682,-122.614402287,1350,18.5,6,"WY","0",0,0,0,1,0
"20281 _ 1 _ 2019","20281","HU",2019,3,0,0,0,101,-122.614190819396,44.5890587639315,1350,7,4,"WY","0",0,0,0,1,0
"20281 _ 1 _ 2013","20281","UU",2013,4,0,1,0,141,-122.615895308218,44.5890006088675,1350,7,7,"WY","0",0,0,1,0,0
"20281 _ 1 _ 2015","20281","HU",2015,4,0,0,0,153,44.5895748567,-122.619436689,1350,11.5,1,"WY","0",0,0,0,1,0
"20281 _ 1 _ 2016","20281","HU",2016,4,0,0,0,167,44.5897758789728,-122.614488484708,1350,10,2,"WY","0",0,0,0,1,0
"20281 _ 1 _ 2017","20281","HU",2017,4,0,0,0,123,44.5926068211324,-122.616484367156,1350,21.5,3,"WY","0",0,0,0,1,0
"20281 _ 1 _ 2018","20281","HU",2018,4,0,0,0,143,44.5856286682,-122.614402287,1350,19,11,"WY","0",0,0,0,1,0
"20281 _ 1 _ 2019","20281","HU",2019,4,0,0,0,101,-122.614190819396,44.5890587639315,1350,6,3,"WY","0",0,0,0,1,0
"20281 _ 1 _ 2013","20281","UU",2013,5,0,NA,NA,141,-122.615895308218,44.5890006088675,1350,7,1,"WY","0",0,0,1,0,0
"20281 _ 1 _ 2015","20281","HU",2015,5,0,0,0,153,44.5895748567,-122.619436689,1350,13,0,"WY","0",0,0,0,1,0
"20281 _ 1 _ 2016","20281","HU",2016,5,0,0,0,167,44.5897758789728,-122.614488484708,1350,14,2,"WY","0",0,0,0,1,0
"20281 _ 1 _ 2017","20281","HU",2017,5,0,0,0,123,44.5926068211324,-122.616484367156,1350,21,3,"WY","0",0,0,0,1,0
"20281 _ 1 _ 2018","20281","HU",2018,5,0,0,0,143,44.5856286682,-122.614402287,1350,20,3,"WY","0",0,0,0,1,0
"20281 _ 1 _ 2019","20281","HU",2019,5,0,0,1,101,-122.614190819396,44.5890587639315,1350,6,2,"WY","0",0,0,0,1,0
"20281 _ 1 _ 2013","20281","UU",2013,6,0,0,0,141,-122.615895308218,44.5890006088675,1350,8,3,"WY","0",0,0,1,0,0
"20281 _ 1 _ 2015","20281","HU",2015,6,0,0,0,153,44.5895748567,-122.619436689,1350,16,0,"WY","0",0,0,0,1,0
"20281 _ 1 _ 2016","20281","HU",2016,6,0,0,0,167,44.5897758789728,-122.614488484708,1350,15,1,"WY","0",0,0,0,1,0
"20281 _ 1 _ 2017","20281","HU",2017,6,0,0,0,123,44.5926068211324,-122.616484367156,1350,23.5,12,"WY","0",0,0,0,1,0
"20281 _ 1 _ 2018","20281","HU",2018,6,0,0,0,143,44.5856286682,-122.614402287,1350,22,2,"WY","0",0,0,0,1,0
"20281 _ 1 _ 2019","20281","HU",2019,6,0,0,0,101,-122.614190819396,44.5890587639315,1350,6,0,"WY","0",0,0,0,1,0
"20281 _ 1 _ 2013","20281","UU",2013,7,0,NA,NA,141,-122.615895308218,44.5890006088675,1350,7,1,"WY","0",0,0,1,0,0
"20281 _ 1 _ 2015","20281","HU",2015,7,0,0,0,153,44.5895748567,-122.619436689,1350,14,1,"WY","0",0,0,0,1,0
"20281 _ 1 _ 2016","20281","HU",2016,7,0,0,0,167,44.5897758789728,-122.614488484708,1350,13,1,"WY","0",0,0,0,1,0
"20281 _ 1 _ 2017","20281","HU",2017,7,0,0,0,123,44.5926068211324,-122.616484367156,1350,22,3,"WY","0",0,0,0,1,0
"20281 _ 1 _ 2018","20281","HU",2018,7,0,0,0,143,44.5856286682,-122.614402287,1350,21.5,3,"WY","0",0,0,0,1,0
"20281 _ 1 _ 2019","20281","HU",2019,7,0,0,1,101,-122.614190819396,44.5890587639315,1350,7,3,"WY","0",0,0,0,1,0
"20283 _ 1 _ 2013","20283","UU",2013,1,1,0,0,162,-122.599004316044,44.5935623491904,1500,12,3,"WY","0",0,0,1,0,0
"20283 _ 1 _ 2014","20283","UU",2014,1,0,0,0,139,44.59357988,-122.59892916,1500,9,3,"WY","0",0,0,1,0,0
"20283 _ 1 _ 2015","20283","UU",2015,1,0,0,0,132,44.5945161558,-122.599220407,1500,5,5,"WY","0",0,0,1,0,0
"20283 _ 1 _ 2016","20283","UU",2016,1,0,0,0,147,44.5945457071183,-122.598895483096,1500,8,3,"WY","0",0,0,1,0,0
"20283 _ 1 _ 2017","20283","UU",2017,1,0,0,0,129,44.5945422012963,-122.600076946694,1500,11,0,"WY","0",0,0,1,0,0
"20283 _ 1 _ 2018","20283","UU",2018,1,0,0,0,144,44.5934560631,-122.598089333,1500,12,0,"WY","0",0,0,1,0,0
"20283 _ 1 _ 2019","20283","UU",2019,1,0,0,0,101,-122.598962401897,44.5921367571648,1500,5,2,"WY","0",0,0,1,0,0
"20283 _ 1 _ 2013","20283","UU",2013,2,0,0,0,162,-122.599004316044,44.5935623491904,1500,13,7,"WY","0",0,0,1,0,0
"20283 _ 1 _ 2014","20283","UU",2014,2,0,0,0,139,44.59357988,-122.59892916,1500,9,7,"WY","0",0,0,1,0,0
"20283 _ 1 _ 2015","20283","UU",2015,2,0,0,0,132,44.5945161558,-122.599220407,1500,5,2,"WY","0",0,0,1,0,0
"20283 _ 1 _ 2016","20283","UU",2016,2,0,0,0,147,44.5945457071183,-122.598895483096,1500,8.5,3,"WY","0",0,0,1,0,0
"20283 _ 1 _ 2017","20283","UU",2017,2,0,0,0,129,44.5945422012963,-122.600076946694,1500,11,7,"WY","0",0,0,1,0,0
"20283 _ 1 _ 2018","20283","UU",2018,2,0,0,0,144,44.5934560631,-122.598089333,1500,12.5,1,"WY","0",0,0,1,0,0
"20283 _ 1 _ 2019","20283","UU",2019,2,0,0,0,101,-122.598962401897,44.5921367571648,1500,5,2,"WY","0",0,0,1,0,0
"20283 _ 1 _ 2013","20283","UU",2013,3,0,0,0,163,-122.599004316044,44.5935623491904,1500,9,2,"WY","0",0,0,1,0,0
"20283 _ 1 _ 2014","20283","UU",2014,3,0,0,0,139,44.59357988,-122.59892916,1500,9,4,"WY","0",0,0,1,0,0
"20283 _ 1 _ 2015","20283","UU",2015,3,0,0,0,132,44.5945161558,-122.599220407,1500,5,2,"WY","0",0,0,1,0,0
"20283 _ 1 _ 2016","20283","UU",2016,3,0,0,0,147,44.5945457071183,-122.598895483096,1500,10,12,"WY","0",0,0,1,0,0
