"site_id","landowner","stand","site_rep","trt","year","date","date_mdy","subplot","lat","long","time","weather","canopy_cov","dwd_cov","veg_cov","fwd_cov","soil_moist_avg"
"29123 _ 1 _ 2023","BLM",29123,1,"UU",2023,"5/16/2023",2023-05-16,"5",44.651247,122.69791,"9:45","S",3,1,4,1,26.6
"29123 _ 1 _ 2023","BLM",29123,1,"UU",2023,"5/16/2023",2023-05-16,"6",44.651466,122.697443,"9:20","S",2,1,4,1,24.93333333
"29123 _ 1 _ 2023","BLM",29123,1,"UU",2023,"5/16/2023",2023-05-16,"7",44.651337,122.697429,"9:00","S",3,1,4,1,28.33333333
"29429 _ 1 _ 2023","BLM",29429,1,"UU",2023,"5/18/2023",2023-05-18,"1",44.63895,122.67381,"12:20","S",2,1,3,2,24.06666667
"29429 _ 1 _ 2023","BLM",29429,1,"UU",2023,"5/18/2023",2023-05-18,"2",44.6389,122.67315,"12:25","S",1,1,4,1,17.76666667
"29429 _ 1 _ 2023","BLM",29429,1,"UU",2023,"5/18/2023",2023-05-18,"3",44.63883,122.67349,"12:47","S",1,1,4,1,20.2
"29429 _ 1 _ 2023","BLM",29429,1,"UU",2023,"5/18/2023",2023-05-18,"4",44.63874,122.67392,"13:07","S",1,1,3,1,17.53333333
"29429 _ 1 _ 2023","BLM",29429,1,"UU",2023,"5/18/2023",2023-05-18,"5",44.639,122.674,"12:45","S",3,1,4,2,17.53333333
"29429 _ 1 _ 2023","BLM",29429,1,"UU",2023,"5/18/2023",2023-05-18,"6",44.639345,122.673773,"12:50","S",2,2,4,2,19.83333333
"29429 _ 1 _ 2023","BLM",29429,1,"UU",2023,"5/18/2023",2023-05-18,"7",44.639316,122.673474,"12:30","S",2,1,4,2,19.73333333
"29431 _ 1 _ 2023","WY",29431,1,"UU",2023,"6/2/2023",2023-06-02,"1",44.646637,122.671847,"11:50","S",1,1,4,2,24.7
"29431 _ 1 _ 2023","WY",29431,1,"UU",2023,"6/2/2023",2023-06-02,"2",44.64696,122.67143,"12:10","S",1,2,3,2,17.23333333
"29431 _ 1 _ 2023","WY",29431,1,"UU",2023,"6/2/2023",2023-06-02,"3",44.64661,122.67122,"12:01","S",2,2,4,2,27.1
"29431 _ 1 _ 2023","WY",29431,1,"UU",2023,"6/2/2023",2023-06-02,"4",44.64631,122.67158,"12:30","S",3,1,4,2,19.4
"29431 _ 1 _ 2023","WY",29431,1,"UU",2023,"6/2/2023",2023-06-02,"5",44.646465,122.67207,"13:00","S",1,2,4,1,21.6
"29431 _ 1 _ 2023","WY",29431,1,"UU",2023,"6/2/2023",2023-06-02,"6",44.64676,122.67213,"12:40","S",2,1,3,2,16.53333333
"29431 _ 1 _ 2023","WY",29431,1,"UU",2023,"6/2/2023",2023-06-02,"7",44.64704,122.67167,"12:15","S",2,1,3,2,16.5
"29889 _ 1 _ 2023","BLM",29889,1,"UU",2023,"5/18/2023",2023-05-18,"1",44.637141,122.662706,"8:15","S",2,2,4,2,23.53333333
"29889 _ 1 _ 2023","BLM",29889,1,"UU",2023,"5/18/2023",2023-05-18,"2",44.637359,122.66255,"8:40","S",2,3,2,2,22.33333333
"29889 _ 1 _ 2023","BLM",29889,1,"UU",2023,"5/18/2023",2023-05-18,"3",44.637,122.66254,"8:45","S",3,1,2,3,25.03333333
"29889 _ 1 _ 2023","BLM",29889,1,"UU",2023,"5/18/2023",2023-05-18,"4",44.63689,122.66293,"9:15","S",1,1,3,2,27.23333333
"29889 _ 1 _ 2023","BLM",29889,1,"UU",2023,"5/18/2023",2023-05-18,"5",44.63709,122.66341,"9:40","S",1,1,3,2,20.26666667
"29889 _ 1 _ 2023","BLM",29889,1,"UU",2023,"5/18/2023",2023-05-18,"6",44.63729,122.66327,"8:40","S",2,3,3,3,19.5
"29889 _ 1 _ 2023","BLM",29889,1,"UU",2023,"5/18/2023",2023-05-18,"7",44.63744,122.66298,"9:10","S",1,1,4,2,23
"33628 _ 1 _ 2023","PB",33628,1,"HB",2023,"4/6/2023",2023-04-06,"1",45.19673,122.28101,"9:10","R",0,1,1,1,29.76666667
"33628 _ 1 _ 2023","PB",33628,1,"HB",2023,"4/6/2023",2023-04-06,"2",45.19683,122.28061,"9:40","R",0,1,1,1,29.13333333
"33628 _ 1 _ 2023","PB",33628,1,"HB",2023,"4/6/2023",2023-04-06,"3",45.196531,122.280692,"9:15","R",0,1,1,1,29.93333333
"33628 _ 1 _ 2023","PB",33628,1,"HB",2023,"4/6/2023",2023-04-06,"4",45.196377,122.281126,"9:35","R",0,1,2,1,29.83333333
"33628 _ 1 _ 2023","PB",33628,1,"HB",2023,"4/6/2023",2023-04-06,"5",45.196482,122.281447,"10:00","R",0,1,1,1,28.73333333
"33628 _ 1 _ 2023","PB",33628,1,"HB",2023,"4/6/2023",2023-04-06,"6",45.19684,122.28139,"9:45","R",0,1,1,1,29.36666667
"33628 _ 1 _ 2023","PB",33628,1,"HB",2023,"4/6/2023",2023-04-06,"7",45.19701,122.28103,"9:15","R",0,1,1,1,29.16666667
"33651 _ 1 _ 2023","PB",33651,1,"HB",2023,"4/11/2023",2023-04-11,"1",45.18903,122.26685,"12:20","PC",0,1,1,1,24.6
"33651 _ 1 _ 2023","PB",33651,1,"HB",2023,"4/11/2023",2023-04-11,"2",45.18901,122.2673,"13:15","S",0,1,3,1,30
"33651 _ 1 _ 2023","PB",33651,1,"HB",2023,"4/11/2023",2023-04-11,"3",45.189265,122.267152,"12:20","PC",0,1,1,1,24.53333333
"33651 _ 1 _ 2023","PB",33651,1,"HB",2023,"4/11/2023",2023-04-11,"4",45.189339,122.26673,"12:50","S",0,1,2,1,24.46666667
"33651 _ 1 _ 2023","PB",33651,1,"HB",2023,"4/11/2023",2023-04-11,"5",45.18906,122.26646,"13:30","SN",0,1,2,1,27.13333333
"33651 _ 1 _ 2023","PB",33651,1,"HB",2023,"4/11/2023",2023-04-11,"6",45.18879,122.26659,"12:55","SN",0,1,2,1,27
"33651 _ 1 _ 2023","PB",33651,1,"HB",2023,"4/11/2023",2023-04-11,"7",45.18872,122.26693,"12:30","PC",0,1,1,1,25.13333333
"33689 _ 1 _ 2023","PB",33689,1,"HU",2023,"4/6/2023",2023-04-06,"1",45.1778,122.33579,"13:10","R",0,1,4,2,26.36666667
"33689 _ 1 _ 2023","PB",33689,1,"HU",2023,"4/6/2023",2023-04-06,"2",45.17748,122.33586,"13:52","R",0,2,3,3,28.76666667
"33689 _ 1 _ 2023","PB",33689,1,"HU",2023,"4/6/2023",2023-04-06,"3",45.177677,122.336198,"13:20","R",0,1,4,2,30.13333333
"33689 _ 1 _ 2023","PB",33689,1,"HU",2023,"4/6/2023",2023-04-06,"4",45.178032,122.336118,"13:45","R",0,1,4,2,32.06666667
"33689 _ 1 _ 2023","PB",33689,1,"HU",2023,"4/6/2023",2023-04-06,"5",45.17807,122.33559,"14:15","R",0,1,4,1,34.43333333
"33689 _ 1 _ 2023","PB",33689,1,"HU",2023,"4/6/2023",2023-04-06,"6",45.17786,122.33538,"13:55","R",0,1,4,2,27.86666667
"33689 _ 1 _ 2023","PB",33689,1,"HU",2023,"4/6/2023",2023-04-06,"7",45.17757,122.33546,"13:30","R",0,2,4,2,30.1
"33754 _ 1 _ 2023","PB",33754,1,"HU",2023,"4/5/2023",2023-04-05,"1",45.12338,122.41965,"9:05","PC",0,1,4,2,30.93333333
"33754 _ 1 _ 2023","PB",33754,1,"HU",2023,"4/5/2023",2023-04-05,"2",45.12318,122.41932,"9:30","PC",0,1,4,1,30.5
"33754 _ 1 _ 2023","PB",33754,1,"HU",2023,"4/5/2023",2023-04-05,"3",45.12306,122.419671,"9:10","PC",0,1,4,2,33.06666667
"33754 _ 1 _ 2023","PB",33754,1,"HU",2023,"4/5/2023",2023-04-05,"4",45.123207,122.42004,"9:45","PC",0,2,3,3,32.46666667
"33754 _ 1 _ 2023","PB",33754,1,"HU",2023,"4/5/2023",2023-04-05,"5",45.123556,122.420011,"10:10","C",0,1,4,2,26.13333333
"33754 _ 1 _ 2023","PB",33754,1,"HU",2023,"4/5/2023",2023-04-05,"6",45.12374,122.41959,"9:30","PC",0,1,4,2,32.86666667
"33754 _ 1 _ 2023","PB",33754,1,"HU",2023,"4/5/2023",2023-04-05,"7",45.12347,122.41933,"10:00","PC",0,1,4,1,36.03333333
"33810 _ 1 _ 2023","PB",33810,1,"HU",2023,"4/10/2023",2023-04-10,"1",45.14533,122.34016,"14:00","R",0,1,1,2,40.4
"33810 _ 1 _ 2023","PB",33810,1,"HU",2023,"4/10/2023",2023-04-10,"2",45.14505,122.34045,"15:00","R",0,1,2,2,24.43333333
"33810 _ 1 _ 2023","PB",33810,1,"HU",2023,"4/10/2023",2023-04-10,"3",45.145351,122.340592,"14:00","R",0,1,4,2,34.16666667
"33810 _ 1 _ 2023","PB",33810,1,"HU",2023,"4/10/2023",2023-04-10,"4",45.145577,122.340068,"14:40","R",0,1,4,2,29.3
"33810 _ 1 _ 2023","PB",33810,1,"HU",2023,"4/10/2023",2023-04-10,"5",45.145456,122.339777,"15:00","R",0,2,4,3,30.9
"33810 _ 1 _ 2023","PB",33810,1,"HU",2023,"4/10/2023",2023-04-10,"6",45.14513,122.33971,"14:25","R",0,2,3,2,39.06666667
"33810 _ 1 _ 2023","PB",33810,1,"HU",2023,"4/10/2023",2023-04-10,"7",45.145,122.34021,"14:50","R",0,2,1,3,29.16666667
"34007 _ 1 _ 2023","PB",34007,1,"HB",2023,"4/17/2023",2023-04-17,"1",45.16938,122.29936,"11:10","PC",0,1,3,1,20.7
"34007 _ 1 _ 2023","PB",34007,1,"HB",2023,"4/17/2023",2023-04-17,"2",45.16934,122.29983,"11:30","PC",0,1,3,1,20.1
"34007 _ 1 _ 2023","PB",34007,1,"HB",2023,"4/17/2023",2023-04-17,"3",45.169614,122.299619,"11:10","PC",0,2,2,2,22.33333333
"34007 _ 1 _ 2023","PB",34007,1,"HB",2023,"4/17/2023",2023-04-17,"4",45.29908,122.299082,"11:30","C",0,2,3,1,26.6
"34007 _ 1 _ 2023","PB",34007,1,"HB",2023,"4/17/2023",2023-04-17,"5",45.169331,122.298901,"11:52","R",0,2,3,2,21.8
"34007 _ 1 _ 2023","PB",34007,1,"HB",2023,"4/17/2023",2023-04-17,"6",45.16908,122.22917,"11:25","C",0,1,1,4,23.6
"34007 _ 1 _ 2023","PB",34007,1,"HB",2023,"4/17/2023",2023-04-17,"7",45.16907,122.29958,"11:50","C",0,1,1,4,26.66666667
"34017 _ 1 _ 2023","PB",34017,1,"HU",2023,"4/20/2023",2023-04-20,"1",45.213726,122.521086,"9:45","C",0,1,4,1,32.33333333
"34017 _ 1 _ 2023","PB",34017,1,"HU",2023,"4/20/2023",2023-04-20,"2",45.214064,122.520971,"10:15","C",0,1,4,1,34.03333333
"34017 _ 1 _ 2023","PB",34017,1,"HU",2023,"4/20/2023",2023-04-20,"3",45.21383,122.52058,"9:55","R",0,1,4,3,31.6
"34017 _ 1 _ 2023","PB",34017,1,"HU",2023,"4/20/2023",2023-04-20,"4",45.21353,122.52074,"10:27","C",0,1,4,3,32.33333333
"34017 _ 1 _ 2023","PB",34017,1,"HU",2023,"4/20/2023",2023-04-20,"5",42.21347,122.52104,"10:50","R",0,1,4,3,30.03333333
"34017 _ 1 _ 2023","PB",34017,1,"HU",2023,"4/20/2023",2023-04-20,"6",45.21352,122.52133,"10:30","R",0,1,3,3,27.56666667
"34017 _ 1 _ 2023","PB",34017,1,"HU",2023,"4/20/2023",2023-04-20,"7",45.21398,122.52132,"10:05","C",0,1,4,1,30.4
"408143 _ 1 _ 2023","PB",408143,1,"HU",2023,"4/4/2023",2023-04-04,"1",45.16277,122.36936,"12:30","R",0,1,4,1,29.76666667
"408143 _ 1 _ 2023","PB",408143,1,"HU",2023,"4/4/2023",2023-04-04,"2",45.16246,122.36946,"13:30","R",0,1,4,1,30.33333333
"408143 _ 1 _ 2023","PB",408143,1,"HU",2023,"4/4/2023",2023-04-04,"3",45.162638,122.369769,"13:15","R",0,1,4,2,39.76666667
"408143 _ 1 _ 2023","PB",408143,1,"HU",2023,"4/4/2023",2023-04-04,"4",45.162979,122.369649,"12:40","PC",0,1,4,3,33.1
"408143 _ 1 _ 2023","PB",408143,1,"HU",2023,"4/4/2023",2023-04-04,"5",45.16308,122.36933,"13:55","PC",0,1,4,2,26.93333333
"408143 _ 1 _ 2023","PB",408143,1,"HU",2023,"4/4/2023",2023-04-04,"6",45.16278,122.36892,"13:25","PC",0,2,4,3,29.93333333
"408143 _ 1 _ 2023","PB",408143,1,"HU",2023,"4/4/2023",2023-04-04,"7",45.16247,122.36908,"12:55","PC",0,1,4,2,37.13333333
"408161 _ 1 _ 2023","PB",408161,1,"HU",2023,"4/5/2023",2023-04-05,"1",45.15833,122.35439,"13:00","C",0,1,1,4,34.86666667
"408161 _ 1 _ 2023","PB",408161,1,"HU",2023,"4/5/2023",2023-04-05,"2",45.15852,122.35474,"13:30","C",0,1,1,4,30.7
"408161 _ 1 _ 2023","PB",408161,1,"HU",2023,"4/5/2023",2023-04-05,"3",45.158644,122.354365,"13:00","C",0,1,1,4,28.16666667
"408161 _ 1 _ 2023","PB",408161,1,"HU",2023,"4/5/2023",2023-04-05,"4",45.158496,122.354032,"13:20","C",0,1,1,4,29.33333333
"408161 _ 1 _ 2023","PB",408161,1,"HU",2023,"4/5/2023",2023-04-05,"5",45.158202,122.354009,"13:50","C",0,1,1,3,22.03333333
"408161 _ 1 _ 2023","PB",408161,1,"HU",2023,"4/5/2023",2023-04-05,"6",45.158,122.35441,"13:40","C",0,2,1,3,22.26666667
"408161 _ 1 _ 2023","PB",408161,1,"HU",2023,"4/5/2023",2023-04-05,"7",45.15811,122.35474,"13:10","C",0,2,2,3,30.16666667
"408162 _ 1 _ 2023","PB",408162,1,"HU",2023,"4/12/2023",2023-04-12,"1",45.16629,122.31811,"14:35","PC",0,1,4,1,29.66666667
"408162 _ 1 _ 2023","PB",408162,1,"HU",2023,"4/12/2023",2023-04-12,"2",45.16619,122.31774,"15:20","SN",0,1,4,3,31.13333333
"408162 _ 1 _ 2023","PB",408162,1,"HU",2023,"4/12/2023",2023-04-12,"3",45.165995,122.317961,"14:40","S",0,1,4,2,36.26666667
"408162 _ 1 _ 2023","PB",408162,1,"HU",2023,"4/12/2023",2023-04-12,"4",45.166098,122.318428,"15:10","S",0,1,4,2,28.43333333
"408162 _ 1 _ 2023","PB",408162,1,"HU",2023,"4/12/2023",2023-04-12,"5",45.166299,122.318579,"15:30","SN",0,2,4,2,26.53333333
"408162 _ 1 _ 2023","PB",408162,1,"HU",2023,"4/12/2023",2023-04-12,"6",45.16651,122.31848,"15:10","S",0,1,3,2,12.71666667
"408162 _ 1 _ 2023","PB",408162,1,"HU",2023,"4/12/2023",2023-04-12,"7",45.16662,122.31785,"14:45","PC",0,1,4,2,25.06666667
"408180 _ 1 _ 2023","PB",408180,1,"HB",2023,"4/11/2023",2023-04-11,"1",45.1884,122.25643,"9:15","SN",0,2,3,2,28.13333333
"408180 _ 1 _ 2023","PB",408180,1,"HB",2023,"4/11/2023",2023-04-11,"2",45.18825,122.25681,"9:30","SN",0,1,1,2,28.9
"408180 _ 1 _ 2023","PB",408180,1,"HB",2023,"4/11/2023",2023-04-11,"3",45.188596,122.256771,"9:15","S",0,1,2,1,31.53333333
"408180 _ 1 _ 2023","PB",408180,1,"HB",2023,"4/11/2023",2023-04-11,"4",45.188728,122.256463,"9:40","S",0,2,3,2,37.4
"408180 _ 1 _ 2023","PB",408180,1,"HB",2023,"4/11/2023",2023-04-11,"5",45.18859,122.25599,"10:10","SN",0,1,2,1,32.3
"408180 _ 1 _ 2023","PB",408180,1,"HB",2023,"4/11/2023",2023-04-11,"6",45.18829,122.256,"9:40","SN",0,1,2,1,31.13333333
"408180 _ 1 _ 2023","PB",408180,1,"HB",2023,"4/11/2023",2023-04-11,"7",45.18813,122.2564,"9:20","SN",0,1,2,1,32.06666667
"408178 _ 1 _ 2023","PB",408178,1,"BS",2023,"4/18/2023",2023-04-18,"1",45.208404,122.267934,"13:40","SN",0,0,1,1,27.56666667
"408178 _ 1 _ 2023","PB",408178,1,"BS",2023,"4/18/2023",2023-04-18,"2",45.208185,122.267609,"14:10","SN",0,2,1,2,28.66666667
"408178 _ 1 _ 2023","PB",408178,1,"BS",2023,"4/18/2023",2023-04-18,"3",45.20811,122.26807,"14:10","SN",0,1,2,1,24.13333333
"408178 _ 1 _ 2023","PB",408178,1,"BS",2023,"4/18/2023",2023-04-18,"4",45.20839,122.26839,"14:30","PC",0,1,2,2,27.5
"408178 _ 1 _ 2023","PB",408178,1,"BS",2023,"4/18/2023",2023-04-18,"5",45.20863,122.26819,"14:55","PC",0,1,1,1,23.03333333
"408178 _ 1 _ 2023","PB",408178,1,"BS",2023,"4/18/2023",2023-04-18,"6",45.20868,122.26774,"14:35","PC",0,2,1,4,31.5
"408178 _ 1 _ 2023","PB",408178,1,"BS",2023,"4/18/2023",2023-04-18,"7",45.20843,122.26752,"14:10","SN",0,1,1,4,33.36666667
"408178 _ 2 _ 2023","PB",408178,2,"HB",2023,"4/19/2023",2023-04-19,"1",45.208375,122.25864,"10:20","C",0,1,2,1,21.7
"408178 _ 2 _ 2023","PB",408178,2,"HB",2023,"4/19/2023",2023-04-19,"2",45.208617,122.258868,"10:50","C",0,1,2,1,22.4
"408178 _ 2 _ 2023","PB",408178,2,"HB",2023,"4/19/2023",2023-04-19,"3",45.20855,122.25832,"10:40","C",0,2,1,1,26.03333333
"408178 _ 2 _ 2023","PB",408178,2,"HB",2023,"4/19/2023",2023-04-19,"4",45.20824,122.25819,"11:00","SN",0,1,1,1,27.53333333
"408178 _ 2 _ 2023","PB",408178,2,"HB",2023,"4/19/2023",2023-04-19,"5",45.20808,122.25846,"11:23","R",0,1,1,1,23.13333333
"408178 _ 2 _ 2023","PB",408178,2,"HB",2023,"4/19/2023",2023-04-19,"6",45.20816,122.25889,"11:05","SN",0,1,2,1,17.63333333
"408178 _ 2 _ 2023","PB",408178,2,"HB",2023,"4/19/2023",2023-04-19,"7",45.2084,122.25911,"10:45","C",0,1,1,1,18.73333333
"9757 _ 1 _ 2024","PB",9757,1,"BU",2024,"4/10/2024",2024-04-10,"1",45.213441,122.273943,"15:11","SU",2,1,4,3,24.27
"9757 _ 1 _ 2024","PB",9757,1,"BU",2024,"4/10/2024",2024-04-10,"2",45.213276,122.273673,"15:39","PC",2,3,3,4,22
"9757 _ 1 _ 2024","PB",9757,1,"BU",2024,"4/10/2024",2024-04-10,"3",45.213249,122.274309,"15:20","SU",1,1,4,3,24.8
"9757 _ 1 _ 2024","PB",9757,1,"BU",2024,"4/10/2024",2024-04-10,"4",45.213391,122.274315,"15:50","SU",3,2,3,2,22.33
"9757 _ 1 _ 2024","PB",9757,1,"BU",2024,"4/10/2024",2024-04-10,"5",45.213645,122.274235,"15:11","SU",2,2,3,3,25.07
"9757 _ 1 _ 2024","PB",9757,1,"BU",2024,"4/10/2024",2024-04-10,"6",45.213713,122.273986,"15:38","SU",3,2,2,3,25.47
"9757 _ 1 _ 2024","PB",9757,1,"BU",2024,"4/10/2024",2024-04-10,"7",45.213642,122.273557,"16:01","SU",3,2,3,3,23
"10024 _ 1 _ 2024","WY",10024,1,"BS",2024,"3/26/2024",2024-03-26,"1",45.084157,122.436039,"14:40","PC",0,1,4,4,25.37
"10024 _ 1 _ 2024","WY",10024,1,"BS",2024,"3/26/2024",2024-03-26,"2",45.084014,122.435835,"14:53","PC",0,1,3,2,23.23
"10024 _ 1 _ 2024","WY",10024,1,"BS",2024,"3/26/2024",2024-03-26,"3",45.083929,122.436215,"15:19","PC",0,2,4,2,34.5
"10024 _ 1 _ 2024","WY",10024,1,"BS",2024,"3/26/2024",2024-03-26,"4",45.084232,122.436469,"15:32","SU",0,3,3,2,20.8
"10024 _ 1 _ 2024","WY",10024,1,"BS",2024,"3/26/2024",2024-03-26,"5",45.084359,122.436522,"15:15","SU",0,1,3,2,35.6
"10024 _ 1 _ 2024","WY",10024,1,"BS",2024,"3/26/2024",2024-03-26,"6",45.084316,122.436351,"15:00","C",0,2,2,4,38.07
"10024 _ 1 _ 2024","WY",10024,1,"BS",2024,"3/26/2024",2024-03-26,"7",45.084185,122.435837,"14:40","R",0,1,3,1,19.9
"10078 _ 1 _ 2024","WY",10078,1,"HB",2024,"4/3/2024",2024-04-03,"1",45.096816,122.397379,"10:32","C",0,2,4,1,28.63
"10078 _ 1 _ 2024","WY",10078,1,"HB",2024,"4/3/2024",2024-04-03,"2",45.097083,122.397541,"11:06","C",0,2,4,1,24.23
"10078 _ 1 _ 2024","WY",10078,1,"HB",2024,"4/3/2024",2024-04-03,"3",45.09707,122.39718,"10:35","PC",0,1,3,1,28.23
"10078 _ 1 _ 2024","WY",10078,1,"HB",2024,"4/3/2024",2024-04-03,"4",45.096777,122.396966,"10:54","PC",0,1,3,1,27.2
"10078 _ 1 _ 2024","WY",10078,1,"HB",2024,"4/3/2024",2024-04-03,"5",45.096525,122.397226,"11:13","C",0,1,3,1,23
"10078 _ 1 _ 2024","WY",10078,1,"HB",2024,"4/3/2024",2024-04-03,"6",45.096598,122.397515,"10:58","C",0,2,3,1,25.23
"10078 _ 1 _ 2024","WY",10078,1,"HB",2024,"4/3/2024",2024-04-03,"7",45.096795,122.397797,"10:36","C",0,1,4,2,25.87
"10153 _ 1 _ 2024","WY",10153,1,"BS",2024,"5/8/2024",2024-05-08,"1",45.116638,122.342062,"9:40","C",0,2,3,3,25.9
"10153 _ 1 _ 2024","WY",10153,1,"BS",2024,"5/8/2024",2024-05-08,"2",45.117297,122.342098,"10:21","PC",0,2,3,2,24.4
"10153 _ 1 _ 2024","WY",10153,1,"BS",2024,"5/8/2024",2024-05-08,"3",45.116901,122.341589,"9:42","PC",0,2,4,3,24.13
"10153 _ 1 _ 2024","WY",10153,1,"BS",2024,"5/8/2024",2024-05-08,"4",45.116519,122.341404,"10:02","C",0,3,4,3,27.1
"10153 _ 1 _ 2024","WY",10153,1,"BS",2024,"5/8/2024",2024-05-08,"5",45.11613,122.341896,"9:38","C",0,3,4,4,27.83
"10153 _ 1 _ 2024","WY",10153,1,"BS",2024,"5/8/2024",2024-05-08,"6",45.116366,122.34237,"10:03","C",0,2,4,4,25.73
"10153 _ 1 _ 2024","WY",10153,1,"BS",2024,"5/8/2024",2024-05-08,"7",45.116965,122.342528,"10:39","PC",0,2,4,4,24.67
"10302 _ 1 _ 2024","BLM",10302,1,"UU",2024,"4/24/2024",2024-04-24,"1",45.151407,122.324939,"14:34","SU",4,2,1,4,14.53
"10302 _ 1 _ 2024","BLM",10302,1,"UU",2024,"4/24/2024",2024-04-24,"2",45.15123,122.324163,"13:58","SU",4,1,1,4,14.33
"10302 _ 1 _ 2024","BLM",10302,1,"UU",2024,"4/24/2024",2024-04-24,"3",45.15003,122.324668,"14:00","SU",4,2,1,3,13.53
"10302 _ 1 _ 2024","BLM",10302,1,"UU",2024,"4/24/2024",2024-04-24,"4",45.151,122.325084,"14:30","SU",4,3,1,3,13.9
"10302 _ 1 _ 2024","BLM",10302,1,"UU",2024,"4/24/2024",2024-04-24,"5",45.15153,122.325381,"15:00","SU",3,3,1,3,16.63
"10302 _ 1 _ 2024","BLM",10302,1,"UU",2024,"4/24/2024",2024-04-24,"6",45.15175,122.324753,"14:45","SU",4,3,1,4,12.87
"10302 _ 1 _ 2024","BLM",10302,1,"UU",2024,"4/24/2024",2024-04-24,"7",45.151571,122.324564,"14:04","SU",4,2,1,4,10.87
"10399 _ 1 _ 2024","WY",10399,1,"HU",2024,"5/7/2024",2024-05-07,"1",45.006865,122.397391,"10:11","C",0,2,4,1,40.87
"10399 _ 1 _ 2024","WY",10399,1,"HU",2024,"5/7/2024",2024-05-07,"2",45.006659,122.397423,"10:43","SN",0,2,2,1,43.3
"10399 _ 1 _ 2024","WY",10399,1,"HU",2024,"5/7/2024",2024-05-07,"3",45.006813,122.397599,"10:12","PC",1,3,2,2,35.43
"10399 _ 1 _ 2024","WY",10399,1,"HU",2024,"5/7/2024",2024-05-07,"4",45.00705,122.397743,"9:43","SN",0,3,2,3,32.37
"10399 _ 1 _ 2024","WY",10399,1,"HU",2024,"5/7/2024",2024-05-07,"5",45.007202,122.397364,"9:08","PC",0,3,1,4,34.23
"10399 _ 1 _ 2024","WY",10399,1,"HU",2024,"5/7/2024",2024-05-07,"6",45.007008,122.397008,"10:40","SN",0,1,2,3,34.47
"10399 _ 1 _ 2024","WY",10399,1,"HU",2024,"5/7/2024",2024-05-07,"7",45.006756,122.396965,"10:00","PC",0,1,2,3,36.47
"10403 _ 1 _ 2024","WY",10403,1,"BS",2024,"5/15/2024",2024-05-15,"1",45.047758,122.413473,"9:50","SU",0,1,1,1,7.8
"10403 _ 1 _ 2024","WY",10403,1,"BS",2024,"5/15/2024",2024-05-15,"2",45.04804,122.41287,"10:13","SU",0,1,1,2,10.2
"10403 _ 1 _ 2024","WY",10403,1,"BS",2024,"5/15/2024",2024-05-15,"3",45.047612,122.412831,"9:49","PC",0,2,3,1,10
"10403 _ 1 _ 2024","WY",10403,1,"BS",2024,"5/15/2024",2024-05-15,"4",45.047351,122.413208,"10:12","PC",0,2,4,1,11.17
"10403 _ 1 _ 2024","WY",10403,1,"BS",2024,"5/15/2024",2024-05-15,"5",45.047702,122.413938,"9:48","SU",0,1,2,3,10.73
"10403 _ 1 _ 2024","WY",10403,1,"BS",2024,"5/15/2024",2024-05-15,"6",45.048066,122.413836,"10:11","SU",0,1,1,3,23.7
"10403 _ 1 _ 2024","WY",10403,1,"BS",2024,"5/15/2024",2024-05-15,"7",45.048079,122.413608,"10:31","SU",0,3,3,4,8.27
"10422 _ 1 _ 2024","WY",10422,1,"BS",2024,"4/9/2024",2024-04-09,"1",45.076974,122.420849,"12:50","C",0,3,3,3,27
"10422 _ 1 _ 2024","WY",10422,1,"BS",2024,"4/9/2024",2024-04-09,"2",45.076738,122.420537,"13:22","PC",0,3,2,3,28.57
"10422 _ 1 _ 2024","WY",10422,1,"BS",2024,"4/9/2024",2024-04-09,"3",45.076631,122.420979,"13:30","PC",0,2,3,4,34.43
"10422 _ 1 _ 2024","WY",10422,1,"BS",2024,"4/9/2024",2024-04-09,"4",45.076917,122.421273,"12:59","PC",0,2,4,4,25.33
"10422 _ 1 _ 2024","WY",10422,1,"BS",2024,"4/9/2024",2024-04-09,"5",45.077235,122.421081,"13:33","PC",0,3,3,3,28.1
"10422 _ 1 _ 2024","WY",10422,1,"BS",2024,"4/9/2024",2024-04-09,"6",45.077248,122.420651,"13:20","SU",0,1,3,1,29.33
"10422 _ 1 _ 2024","WY",10422,1,"BS",2024,"4/9/2024",2024-04-09,"7",45.077102,122.420254,"13:00","SU",0,2,3,3,27.63
"10439 _ 1 _ 2024","BLM",10439,1,"UU",2024,"4/25/2024",2024-04-25,"1",45.138558,122.352261,"9:25","R",4,2,2,3,12.93
"10439 _ 1 _ 2024","BLM",10439,1,"UU",2024,"4/25/2024",2024-04-25,"2",45.13861,122.351988,"9:59","R",4,2,3,3,13.47
"10439 _ 1 _ 2024","BLM",10439,1,"UU",2024,"4/25/2024",2024-04-25,"3",45.138138,122.351971,"9:30","R",3,1,1,2,14.57
"10439 _ 1 _ 2024","BLM",10439,1,"UU",2024,"4/25/2024",2024-04-25,"4",45.137975,122.352277,"9:57","R",3,1,1,1,12.37
"10439 _ 1 _ 2024","BLM",10439,1,"UU",2024,"4/25/2024",2024-04-25,"5",45.137963,122.352751,"9:23","R",4,2,1,3,10.8
"10439 _ 1 _ 2024","BLM",10439,1,"UU",2024,"4/25/2024",2024-04-25,"6",45.138371,122.352664,"9:49","R",3,3,2,3,15.57
