"site_id","landowner","stand","site_rep","trt","year","subplot","date","date_mdy","dwd_type","size_cl","decay_cl","char_cl","length_cl"
"10956 _ 1 _ 2024","WY","10956",1,"BS",2024,"7","4/3/2024",2024-04-03,"L","2","1","2","1"
"10956 _ 1 _ 2024","WY","10956",1,"BS",2024,"7","4/3/2024",2024-04-03,"L","2","1","2","1"
"10956 _ 1 _ 2024","WY","10956",1,"BS",2024,"7","4/3/2024",2024-04-03,"L","2","1","2","1"
"10956 _ 1 _ 2024","WY","10956",1,"BS",2024,"7","4/3/2024",2024-04-03,"L","2","1","2","1"
"10078 _ 1 _ 2024","WY","10078",1,"HB",2024,"1","4/3/2024",2024-04-03,"L","1","1","3","1"
"10078 _ 1 _ 2024","WY","10078",1,"HB",2024,"1","4/3/2024",2024-04-03,"S","1","1","3","0"
"10078 _ 1 _ 2024","WY","10078",1,"HB",2024,"1","4/3/2024",2024-04-03,"S","2","1","2","0"
"10078 _ 1 _ 2024","WY","10078",1,"HB",2024,"1","4/3/2024",2024-04-03,"S","2","1","3","0"
"10078 _ 1 _ 2024","WY","10078",1,"HB",2024,"1","4/3/2024",2024-04-03,"S","2","1","3","0"
"10078 _ 1 _ 2024","WY","10078",1,"HB",2024,"1","4/3/2024",2024-04-03,"S","1","1","3","0"
"10078 _ 1 _ 2024","WY","10078",1,"HB",2024,"1","4/3/2024",2024-04-03,"S","2","1","2","0"
"10078 _ 1 _ 2024","WY","10078",1,"HB",2024,"1","4/3/2024",2024-04-03,"L","2","1","3","1"
"10078 _ 1 _ 2024","WY","10078",1,"HB",2024,"1","4/3/2024",2024-04-03,"L","1","1","3","1"
"10078 _ 1 _ 2024","WY","10078",1,"HB",2024,"1","4/3/2024",2024-04-03,"L","1","1","2","1"
"10078 _ 1 _ 2024","WY","10078",1,"HB",2024,"1","4/3/2024",2024-04-03,"L","2","1","3","2"
"10078 _ 1 _ 2024","WY","10078",1,"HB",2024,"2","4/3/2024",2024-04-03,"L","1","1","3","1"
"10078 _ 1 _ 2024","WY","10078",1,"HB",2024,"2","4/3/2024",2024-04-03,"S","2","1","3","0"
"10078 _ 1 _ 2024","WY","10078",1,"HB",2024,"2","4/3/2024",2024-04-03,"S","2","1","3","0"
"10078 _ 1 _ 2024","WY","10078",1,"HB",2024,"2","4/3/2024",2024-04-03,"S","2","1","2","0"
"10078 _ 1 _ 2024","WY","10078",1,"HB",2024,"2","4/3/2024",2024-04-03,"S","2","1","3","0"
"10078 _ 1 _ 2024","WY","10078",1,"HB",2024,"2","4/3/2024",2024-04-03,"L","1","1","3","3"
"10078 _ 1 _ 2024","WY","10078",1,"HB",2024,"2","4/3/2024",2024-04-03,"L","2","1","3","2"
"10078 _ 1 _ 2024","WY","10078",1,"HB",2024,"3","4/3/2024",2024-04-03,"S","1","1","3","0"
"10078 _ 1 _ 2024","WY","10078",1,"HB",2024,"3","4/3/2024",2024-04-03,"S","1","1","2","0"
"10078 _ 1 _ 2024","WY","10078",1,"HB",2024,"4","4/3/2024",2024-04-03,"S","1","1","2","0"
"10078 _ 1 _ 2024","WY","10078",1,"HB",2024,"4","4/3/2024",2024-04-03,"S","2","1","2","0"
"10078 _ 1 _ 2024","WY","10078",1,"HB",2024,"4","4/3/2024",2024-04-03,"S","1","1","2","0"
"10078 _ 1 _ 2024","WY","10078",1,"HB",2024,"5","4/3/2024",2024-04-03,"S","2","1","2","0"
"10078 _ 1 _ 2024","WY","10078",1,"HB",2024,"5","4/3/2024",2024-04-03,"S","1","1","2","0"
"10078 _ 1 _ 2024","WY","10078",1,"HB",2024,"6","4/3/2024",2024-04-03,"S","1","1","3","0"
"10078 _ 1 _ 2024","WY","10078",1,"HB",2024,"7","4/3/2024",2024-04-03,"S","1","1","3","0"
"10078 _ 1 _ 2024","WY","10078",1,"HB",2024,"7","4/3/2024",2024-04-03,"S","2","1","3","0"
"10078 _ 1 _ 2024","WY","10078",1,"HB",2024,"7","4/3/2024",2024-04-03,"S","2","1","3","0"
"10078 _ 1 _ 2024","WY","10078",1,"HB",2024,"7","4/3/2024",2024-04-03,"S","1","1","3","0"
"10078 _ 1 _ 2024","WY","10078",1,"HB",2024,"7","4/3/2024",2024-04-03,"S","2","1","3","0"
"10078 _ 1 _ 2024","WY","10078",1,"HB",2024,"7","4/3/2024",2024-04-03,"S","1","1","3","0"
"29431 _ 1 _ 2024","BLM","29431",1,"UU",2024,"2","4/2/2024",2024-04-02,"L","1","1","1","1"
"29431 _ 1 _ 2024","BLM","29431",1,"UU",2024,"3","4/2/2024",2024-04-02,"L","2","1","1","2"
"29431 _ 1 _ 2024","BLM","29431",1,"UU",2024,"3","4/2/2024",2024-04-02,"S","2","1","1","0"
"29431 _ 1 _ 2024","BLM","29431",1,"UU",2024,"3","4/2/2024",2024-04-02,"L","2","1","1","1"
"29431 _ 1 _ 2024","BLM","29431",1,"UU",2024,"3","4/2/2024",2024-04-02,"L","1","1","1","3"
"29431 _ 1 _ 2024","BLM","29431",1,"UU",2024,"3","4/2/2024",2024-04-02,"L","1","1","1","2"
"29431 _ 1 _ 2024","BLM","29431",1,"UU",2024,"3","4/2/2024",2024-04-02,"L","2","1","1","3"
"29431 _ 1 _ 2024","BLM","29431",1,"UU",2024,"3","4/2/2024",2024-04-02,"S","1","1","1","0"
"29431 _ 1 _ 2024","BLM","29431",1,"UU",2024,"3","4/2/2024",2024-04-02,"S","2","1","1","0"
"29431 _ 1 _ 2024","BLM","29431",1,"UU",2024,"4","4/2/2024",2024-04-02,"L","1","1","1","2"
"29431 _ 1 _ 2024","BLM","29431",1,"UU",2024,"4","4/2/2024",2024-04-02,"L","2","1","1","3"
"20550 _ 1 _ 2024","WY","20550",1,"HU",2024,"1","4/2/2024",2024-04-02,"L","1","1","1","1"
"20550 _ 1 _ 2024","WY","20550",1,"HU",2024,"3","4/2/2024",2024-04-02,"L","1","1","1","3"
"20550 _ 1 _ 2024","WY","20550",1,"HU",2024,"3","4/2/2024",2024-04-02,"S","2","1","1","0"
"20550 _ 1 _ 2024","WY","20550",1,"HU",2024,"3","4/2/2024",2024-04-02,"S","2","1","1","0"
"20550 _ 1 _ 2024","WY","20550",1,"HU",2024,"3","4/2/2024",2024-04-02,"S","2","1","1","0"
"20550 _ 1 _ 2024","WY","20550",1,"HU",2024,"3","4/2/2024",2024-04-02,"L","1","1","1","2"
"20550 _ 1 _ 2024","WY","20550",1,"HU",2024,"3","4/2/2024",2024-04-02,"L","1","1","1","1"
"20550 _ 1 _ 2024","WY","20550",1,"HU",2024,"4","4/2/2024",2024-04-02,"L","2","1","1","1"
"20550 _ 1 _ 2024","WY","20550",1,"HU",2024,"4","4/2/2024",2024-04-02,"S","2","1","1","0"
"20550 _ 1 _ 2024","WY","20550",1,"HU",2024,"5","4/2/2024",2024-04-02,"S","2","1","1","0"
"20550 _ 1 _ 2024","WY","20550",1,"HU",2024,"5","4/2/2024",2024-04-02,"S","2","1","1","0"
"20550 _ 1 _ 2024","WY","20550",1,"HU",2024,"5","4/2/2024",2024-04-02,"S","1","1","1","0"
"20550 _ 1 _ 2024","WY","20550",1,"HU",2024,"6","4/2/2024",2024-04-02,"S","2","1","1","0"
"20550 _ 1 _ 2024","WY","20550",1,"HU",2024,"6","4/2/2024",2024-04-02,"L","2","1","1","1"
"20550 _ 1 _ 2024","WY","20550",1,"HU",2024,"6","4/2/2024",2024-04-02,"L","1","1","1","1"
"20550 _ 1 _ 2024","WY","20550",1,"HU",2024,"6","4/2/2024",2024-04-02,"L","1","1","1","1"
"20550 _ 1 _ 2024","WY","20550",1,"HU",2024,"6","4/2/2024",2024-04-02,"S","2","1","1","0"
"20550 _ 1 _ 2024","WY","20550",1,"HU",2024,"6","4/2/2024",2024-04-02,"L","1","1","1","2"
"20550 _ 1 _ 2024","WY","20550",1,"HU",2024,"7","4/2/2024",2024-04-02,"L","1","1","1","1"
"20550 _ 1 _ 2024","WY","20550",1,"HU",2024,"7","4/2/2024",2024-04-02,"L","1","1","1","2"
"20550 _ 1 _ 2024","WY","20550",1,"HU",2024,"7","4/2/2024",2024-04-02,"L","1","1","1","1"
"10506 _ 1 _ 2024","WY","10506",1,"BS",2024,"1","3/26/2024",2024-03-26,"L","1","1","1","3"
"10506 _ 1 _ 2024","WY","10506",1,"BS",2024,"3","3/26/2024",2024-03-26,"S","1","1","3","0"
"10506 _ 1 _ 2024","WY","10506",1,"BS",2024,"3","3/26/2024",2024-03-26,"L","1","1","2","2"
"10506 _ 1 _ 2024","WY","10506",1,"BS",2024,"4","3/26/2024",2024-03-26,"S","1","1","3","0"
"10506 _ 1 _ 2024","WY","10506",1,"BS",2024,"4","3/26/2024",2024-03-26,"S","2","1","3","0"
"10506 _ 1 _ 2024","WY","10506",1,"BS",2024,"4","3/26/2024",2024-03-26,"S","1","1","3","0"
"10506 _ 1 _ 2024","WY","10506",1,"BS",2024,"4","3/26/2024",2024-03-26,"S","2","1","3","0"
"10506 _ 1 _ 2024","WY","10506",1,"BS",2024,"5","3/26/2024",2024-03-26,"S","1","1","3","0"
"10506 _ 1 _ 2024","WY","10506",1,"BS",2024,"6","3/26/2024",2024-03-26,"L","1","1","1","1"
"10506 _ 1 _ 2024","WY","10506",1,"BS",2024,"6","3/26/2024",2024-03-26,"L","2","1","2","1"
"10506 _ 1 _ 2024","WY","10506",1,"BS",2024,"6","3/26/2024",2024-03-26,"L","2","1","2","1"
"10506 _ 1 _ 2024","WY","10506",1,"BS",2024,"6","3/26/2024",2024-03-26,"L","2","1","2","1"
"10506 _ 1 _ 2024","WY","10506",1,"BS",2024,"6","3/26/2024",2024-03-26,"L","1","1","2","1"
"10506 _ 1 _ 2024","WY","10506",1,"BS",2024,"6","3/26/2024",2024-03-26,"L","1","1","2","1"
"10506 _ 1 _ 2024","WY","10506",1,"BS",2024,"6","3/26/2024",2024-03-26,"L","2","1","2","1"
"10506 _ 1 _ 2024","WY","10506",1,"BS",2024,"6","3/26/2024",2024-03-26,"L","2","1","2","1"
"10506 _ 1 _ 2024","WY","10506",1,"BS",2024,"6","3/26/2024",2024-03-26,"L","1","1","2","1"
"10506 _ 1 _ 2024","WY","10506",1,"BS",2024,"7","3/26/2024",2024-03-26,"L","2","1","3","2"
"10506 _ 1 _ 2024","WY","10506",1,"BS",2024,"7","3/26/2024",2024-03-26,"S","2","1","2","0"
"10506 _ 1 _ 2024","WY","10506",1,"BS",2024,"7","3/26/2024",2024-03-26,"L","2","1","2","2"
"10506 _ 1 _ 2024","WY","10506",1,"BS",2024,"7","3/26/2024",2024-03-26,"L","1","1","2","3"
"10506 _ 1 _ 2024","WY","10506",1,"BS",2024,"7","3/26/2024",2024-03-26,"S","2","1","2","0"
"10506 _ 1 _ 2024","WY","10506",1,"BS",2024,"7","3/26/2024",2024-03-26,"L","2","1","2","3"
"10024 _ 1 _ 2024","WY","10024",1,"BS",2024,"1","3/26/2024",2024-03-26,"S","1","1","3","0"
"10024 _ 1 _ 2024","WY","10024",1,"BS",2024,"5","3/26/2024",2024-03-26,"L","1","1","1","1"
"10024 _ 1 _ 2024","WY","10024",1,"BS",2024,"5","3/26/2024",2024-03-26,"S","2","1","3","0"
"10024 _ 1 _ 2024","WY","10024",1,"BS",2024,"6","3/26/2024",2024-03-26,"L","1","1","1","1"
"10024 _ 1 _ 2024","WY","10024",1,"BS",2024,"6","3/26/2024",2024-03-26,"L","1","1","1","2"
"10024 _ 1 _ 2024","WY","10024",1,"BS",2024,"6","3/26/2024",2024-03-26,"L","1","1","1","2"
"15562 _ 1 _ 2024","BLM","15562",1,"BU",2024,"1","4/1/2024",2024-04-01,"L","1","1","1","3"
"15562 _ 1 _ 2024","BLM","15562",1,"BU",2024,"2","4/1/2024",2024-04-01,"L","2","1","2","1"
"15562 _ 1 _ 2024","BLM","15562",1,"BU",2024,"2","4/1/2024",2024-04-01,"L","1","1","2","2"
"15562 _ 1 _ 2024","BLM","15562",1,"BU",2024,"4","4/1/2024",2024-04-01,"L","1","1","1","3"
"15562 _ 1 _ 2024","BLM","15562",1,"BU",2024,"4","4/1/2024",2024-04-01,"L","1","1","1","2"
"15562 _ 1 _ 2024","BLM","15562",1,"BU",2024,"4","4/1/2024",2024-04-01,"L","1","1","1","3"
"15562 _ 1 _ 2024","BLM","15562",1,"BU",2024,"5","4/1/2024",2024-04-01,"L","1","1","2","3"
"15562 _ 1 _ 2024","BLM","15562",1,"BU",2024,"6","4/1/2024",2024-04-01,"L","1","1","2","3"
"13924 _ 1 _ 2024","BLM","13924",1,"UU",2024,"3","4/1/2024",2024-04-01,"L","1","1","1","2"
"13924 _ 1 _ 2024","BLM","13924",1,"UU",2024,"6","4/1/2024",2024-04-01,"L","1","1","1","3"
"13924 _ 1 _ 2024","BLM","13924",1,"UU",2024,"6","4/1/2024",2024-04-01,"L","1","1","1","1"
"13924 _ 1 _ 2024","BLM","13924",1,"UU",2024,"7","4/1/2024",2024-04-01,"L","1","1","1","3"
"34017 _ 1 _ 2024","PB","34017",1,"HU",2024,"1","3/28/2024",2024-03-28,"S","2","1","1","0"
"34017 _ 1 _ 2024","PB","34017",1,"HU",2024,"1","3/28/2024",2024-03-28,"S","1","1","1","0"
"34017 _ 1 _ 2024","PB","34017",1,"HU",2024,"2","3/28/2024",2024-03-28,"S","2","1","1","0"
"34017 _ 1 _ 2024","PB","34017",1,"HU",2024,"2","3/28/2024",2024-03-28,"S","2","1","1","0"
"34017 _ 1 _ 2024","PB","34017",1,"HU",2024,"2","3/28/2024",2024-03-28,"S","1","1","1","0"
"34017 _ 1 _ 2024","PB","34017",1,"HU",2024,"2","3/28/2024",2024-03-28,"L","1","1","1","2"
"34017 _ 1 _ 2024","PB","34017",1,"HU",2024,"5","3/28/2024",2024-03-28,"S","2","1","1","0"
"34017 _ 1 _ 2024","PB","34017",1,"HU",2024,"5","3/28/2024",2024-03-28,"L","1","1","1","1"
"34017 _ 1 _ 2024","PB","34017",1,"HU",2024,"7","3/28/2024",2024-03-28,"S","2","1","1","0"
"34017 _ 1 _ 2024","PB","34017",1,"HU",2024,"7","3/28/2024",2024-03-28,"S","2","1","1","0"
"34017 _ 1 _ 2024","PB","34017",1,"HU",2024,"6","3/28/2024",2024-03-28,"S","2","1","1","0"
"34017 _ 1 _ 2024","PB","34017",1,"HU",2024,"6","3/28/2024",2024-03-28,"S","1","1","1","0"
"34017 _ 1 _ 2024","PB","34017",1,"HU",2024,"6","3/28/2024",2024-03-28,"S","2","1","1","0"
"29123 _ 1 _ 2024","BLM","29123",1,"UU",2024,"1","3/27/2024",2024-03-27,"L","1","1","1","1"
"29123 _ 1 _ 2024","BLM","29123",1,"UU",2024,"1","3/27/2024",2024-03-27,"L","1","1","1","2"
"29123 _ 1 _ 2024","BLM","29123",1,"UU",2024,"2","3/27/2024",2024-03-27,"S","2","1","1","0"
"29123 _ 1 _ 2024","BLM","29123",1,"UU",2024,"2","3/27/2024",2024-03-27,"L","2","1","1","3"
"29123 _ 1 _ 2024","BLM","29123",1,"UU",2024,"7","3/27/2024",2024-03-27,"L","1","1","1","3"
"29122 _ 1 _ 2024","BLM","29122",1,"UU",2024,"3","3/27/2024",2024-03-27,"L","1","1","1","1"
"29122 _ 1 _ 2024","BLM","29122",1,"UU",2024,"3","3/27/2024",2024-03-27,"L","1","1","1","1"
"29122 _ 1 _ 2024","BLM","29122",1,"UU",2024,"3","3/27/2024",2024-03-27,"L","1","1","1","3"
"29122 _ 1 _ 2024","BLM","29122",1,"UU",2024,"3","3/27/2024",2024-03-27,"L","1","1","1","3"
"29122 _ 1 _ 2024","BLM","29122",1,"UU",2024,"3","3/27/2024",2024-03-27,"L","1","1","1","1"
"29122 _ 1 _ 2024","BLM","29122",1,"UU",2024,"3","3/27/2024",2024-03-27,"L","1","1","1","3"
"29122 _ 1 _ 2024","BLM","29122",1,"UU",2024,"7","3/27/2024",2024-03-27,"L","1","1","1","3"
"29122 _ 1 _ 2024","BLM","29122",1,"UU",2024,"7","3/27/2024",2024-03-27,"L","1","1","1","2"
"29121 _ 1 _ 2024","BLM","29121",1,"UU",2024,"1","3/25/2024",2024-03-25,"L","1","1","1","3"
"29121 _ 1 _ 2024","BLM","29121",1,"UU",2024,"2","3/25/2024",2024-03-25,"L","1","1","1","3"
"29121 _ 1 _ 2024","BLM","29121",1,"UU",2024,"2","3/25/2024",2024-03-25,"L","2","1","1","3"
"29121 _ 1 _ 2024","BLM","29121",1,"UU",2024,"2","3/25/2024",2024-03-25,"L","2","1","1","3"
"29121 _ 1 _ 2024","BLM","29121",1,"UU",2024,"2","3/25/2024",2024-03-25,"L","1","1","1","3"
"29121 _ 1 _ 2024","BLM","29121",1,"UU",2024,"6","3/25/2024",2024-03-25,"L","1","1","1","3"
"29121 _ 1 _ 2024","BLM","29121",1,"UU",2024,"6","3/25/2024",2024-03-25,"L","1","1","1","3"
"20616 _ 1 _ 2024","WY","20616",1,"UU",2024,"1","3/21/2024",2024-03-21,"L","1","1","1","3"
"20616 _ 1 _ 2024","WY","20616",1,"UU",2024,"2","3/21/2024",2024-03-21,"L","1","1","1","3"
"20616 _ 1 _ 2024","WY","20616",1,"UU",2024,"5","3/21/2024",2024-03-21,"L","1","1","1","2"
"20616 _ 1 _ 2024","WY","20616",1,"UU",2024,"6","3/21/2024",2024-03-21,"L","1","1","1","3"
"12776 _ 1 _ 2024","ODF","12776",1,"BU",2024,"2","4/18/2024",2024-04-18,"S","1","1","3","0"
"12776 _ 1 _ 2024","ODF","12776",1,"BU",2024,"3","4/18/2024",2024-04-18,"L","1","1","2","2"
"12776 _ 1 _ 2024","ODF","12776",1,"BU",2024,"3","4/18/2024",2024-04-18,"S","1","1","3","0"
"12560 _ 1 _ 2024","ODF","12560",1,"BU",2024,"1","4/18/2024",2024-04-18,"S","1","1","3","0"
"12560 _ 1 _ 2024","ODF","12560",1,"BU",2024,"3","4/18/2024",2024-04-18,"S","1","1","3","0"
"12560 _ 1 _ 2024","ODF","12560",1,"BU",2024,"3","4/18/2024",2024-04-18,"L","1","1","1","3"
"12560 _ 1 _ 2024","ODF","12560",1,"BU",2024,"4","4/18/2024",2024-04-18,"L","1","1","1","3"
"12560 _ 1 _ 2024","ODF","12560",1,"BU",2024,"6","4/18/2024",2024-04-18,"S","1","1","2","0"
"12560 _ 1 _ 2024","ODF","12560",1,"BU",2024,"7","4/18/2024",2024-04-18,"S","2","1","2","0"
"29429 _ 1 _ 2024","BLM","29429",1,"UU",2024,"3","4/16/2024",2024-04-16,"S","1","1","1","0"
"29429 _ 1 _ 2024","BLM","29429",1,"UU",2024,"3","4/16/2024",2024-04-16,"S","2","1","1","0"
"29429 _ 1 _ 2024","BLM","29429",1,"UU",2024,"4","4/16/2024",2024-04-16,"L","1","1","1","2"
"29429 _ 1 _ 2024","BLM","29429",1,"UU",2024,"4","4/16/2024",2024-04-16,"L","1","1","1","2"
"29889 _ 1 _ 2024","BLM","29889",1,"UU",2024,"1","4/16/2024",2024-04-16,"L","1","1","1","2"
"29889 _ 1 _ 2024","BLM","29889",1,"UU",2024,"1","4/16/2024",2024-04-16,"S","1","1","1","0"
"29889 _ 1 _ 2024","BLM","29889",1,"UU",2024,"1","4/16/2024",2024-04-16,"S","1","1","1","0"
"29889 _ 1 _ 2024","BLM","29889",1,"UU",2024,"3","4/16/2024",2024-04-16,"L","1","1","1","3"
"29889 _ 1 _ 2024","BLM","29889",1,"UU",2024,"5","4/16/2024",2024-04-16,"L","1","1","1","3"
"29889 _ 1 _ 2024","BLM","29889",1,"UU",2024,"5","4/16/2024",2024-04-16,"L","1","1","1","3"
"29889 _ 1 _ 2024","BLM","29889",1,"UU",2024,"7","4/16/2024",2024-04-16,"L","1","1","1","3"
"29889 _ 1 _ 2024","BLM","29889",1,"UU",2024,"7","4/16/2024",2024-04-16,"L","1","1","1","3"
"29889 _ 1 _ 2024","BLM","29889",1,"UU",2024,"7","4/16/2024",2024-04-16,"S","1","1","1","0"
"29889 _ 1 _ 2024","BLM","29889",1,"UU",2024,"7","4/16/2024",2024-04-16,"S","1","1","1","0"
"29889 _ 1 _ 2024","BLM","29889",1,"UU",2024,"7","4/16/2024",2024-04-16,"S","1","1","1","0"
"29889 _ 1 _ 2024","BLM","29889",1,"UU",2024,"7","4/16/2024",2024-04-16,"S","1","1","1","0"
"29889 _ 1 _ 2024","BLM","29889",1,"UU",2024,"7","4/16/2024",2024-04-16,"S","1","1","1","0"
"12364 _ 1 _ 2024","ODF","12364",1,"HB",2024,"1","4/15/2024",2024-04-15,"S","1","1","3","0"
"12364 _ 1 _ 2024","ODF","12364",1,"HB",2024,"1","4/15/2024",2024-04-15,"L","1","1","2","2"
"12364 _ 1 _ 2024","ODF","12364",1,"HB",2024,"1","4/15/2024",2024-04-15,"S","1","1","2","0"
"12364 _ 1 _ 2024","ODF","12364",1,"HB",2024,"1","4/15/2024",2024-04-15,"S","1","1","2","0"
"12364 _ 1 _ 2024","ODF","12364",1,"HB",2024,"1","4/15/2024",2024-04-15,"S","2","1","3","0"
"12364 _ 1 _ 2024","ODF","12364",1,"HB",2024,"1","4/15/2024",2024-04-15,"S","2","1","2","0"
"12364 _ 1 _ 2024","ODF","12364",1,"HB",2024,"2","4/15/2024",2024-04-15,"S","2","1","2","0"
"12364 _ 1 _ 2024","ODF","12364",1,"HB",2024,"2","4/15/2024",2024-04-15,"S","2","1","2","0"
"12364 _ 1 _ 2024","ODF","12364",1,"HB",2024,"2","4/15/2024",2024-04-15,"S","1","1","2","0"
"12364 _ 1 _ 2024","ODF","12364",1,"HB",2024,"2","4/15/2024",2024-04-15,"S","2","1","2","0"
"12364 _ 1 _ 2024","ODF","12364",1,"HB",2024,"2","4/15/2024",2024-04-15,"S","1","1","2","0"
"12364 _ 1 _ 2024","ODF","12364",1,"HB",2024,"2","4/15/2024",2024-04-15,"S","2","1","2","0"
"12364 _ 1 _ 2024","ODF","12364",1,"HB",2024,"2","4/15/2024",2024-04-15,"S","2","1","2","0"
"12364 _ 1 _ 2024","ODF","12364",1,"HB",2024,"7","4/15/2024",2024-04-15,"S","2","1","3","0"
"12364 _ 1 _ 2024","ODF","12364",1,"HB",2024,"7","4/15/2024",2024-04-15,"S","2","1","3","0"
"12364 _ 1 _ 2024","ODF","12364",1,"HB",2024,"7","4/15/2024",2024-04-15,"S","1","1","3","0"
"12362 _ 1 _ 2024","ODF","12362",1,"HB",2024,"1","4/15/2024",2024-04-15,"S","1","1","3","0"
"12362 _ 1 _ 2024","ODF","12362",1,"HB",2024,"3","4/15/2024",2024-04-15,"S","1","1","2","0"
"12362 _ 1 _ 2024","ODF","12362",1,"HB",2024,"3","4/15/2024",2024-04-15,"S","2","1","2","0"
"12362 _ 1 _ 2024","ODF","12362",1,"HB",2024,"3","4/15/2024",2024-04-15,"S","2","1","2","0"
"12362 _ 1 _ 2024","ODF","12362",1,"HB",2024,"3","4/15/2024",2024-04-15,"S","1","1","2","0"
"12362 _ 1 _ 2024","ODF","12362",1,"HB",2024,"3","4/15/2024",2024-04-15,"L","1","1","2","1"
"12362 _ 1 _ 2024","ODF","12362",1,"HB",2024,"4","4/15/2024",2024-04-15,"L","1","1","3","2"
"12362 _ 1 _ 2024","ODF","12362",1,"HB",2024,"5","4/15/2024",2024-04-15,"S","2","1","2","0"
"12362 _ 1 _ 2024","ODF","12362",1,"HB",2024,"5","4/15/2024",2024-04-15,"L","2","1","2","3"
"12362 _ 1 _ 2024","ODF","12362",1,"HB",2024,"5","4/15/2024",2024-04-15,"S","1","1","2","0"
"12362 _ 1 _ 2024","ODF","12362",1,"HB",2024,"6","4/15/2024",2024-04-15,"S","1","1","3","0"
"12239 _ 1 _ 2024","BLM","12239",1,"UU",2024,"5","4/11/2024",2024-04-11,"L","1","1","1","3"
"12213 _ 1 _ 2024","BLM","12213",1,"UU",2024,"2","4/11/2024",2024-04-11,"L","1","1","1","3"
"12213 _ 1 _ 2024","BLM","12213",1,"UU",2024,"4","4/11/2024",2024-04-11,"L","1","1","1","3"
"12213 _ 1 _ 2024","BLM","12213",1,"UU",2024,"4","4/11/2024",2024-04-11,"L","1","1","1","2"
"10467 _ 1 _ 2024","WY","10467",1,"HB",2024,"1","4/9/2024",2024-04-09,"S","2","1","3","0"
"10467 _ 1 _ 2024","WY","10467",1,"HB",2024,"3","4/9/2024",2024-04-09,"L","1","1","2","1"
"10467 _ 1 _ 2024","WY","10467",1,"HB",2024,"3","4/9/2024",2024-04-09,"L","1","1","3","3"
"10467 _ 1 _ 2024","WY","10467",1,"HB",2024,"3","4/9/2024",2024-04-09,"S","1","1","2","0"
"10467 _ 1 _ 2024","WY","10467",1,"HB",2024,"3","4/9/2024",2024-04-09,"S","1","1","2","0"
"10467 _ 1 _ 2024","WY","10467",1,"HB",2024,"4","4/9/2024",2024-04-09,"L","1","1","3","3"
"10467 _ 1 _ 2024","WY","10467",1,"HB",2024,"4","4/9/2024",2024-04-09,"S","2","1","2","0"
"10467 _ 1 _ 2024","WY","10467",1,"HB",2024,"4","4/9/2024",2024-04-09,"S","2","1","2","0"
"10467 _ 1 _ 2024","WY","10467",1,"HB",2024,"5","4/9/2024",2024-04-09,"L","1","1","3","1"
"10467 _ 1 _ 2024","WY","10467",1,"HB",2024,"5","4/9/2024",2024-04-09,"S","2","1","2","0"
"10467 _ 1 _ 2024","WY","10467",1,"HB",2024,"5","4/9/2024",2024-04-09,"L","1","1","2","2"
"10467 _ 1 _ 2024","WY","10467",1,"HB",2024,"5","4/9/2024",2024-04-09,"S","2","1","2","0"
"10467 _ 1 _ 2024","WY","10467",1,"HB",2024,"6","4/9/2024",2024-04-09,"S","2","1","3","0"
"10467 _ 1 _ 2024","WY","10467",1,"HB",2024,"6","4/9/2024",2024-04-09,"S","1","1","3","0"
"10422 _ 1 _ 2024","WY","10422",1,"BS",2024,"1","4/9/2024",2024-04-09,"S","1","1","2","0"
"10422 _ 1 _ 2024","WY","10422",1,"BS",2024,"1","4/9/2024",2024-04-09,"S","2","1","2","0"
"10422 _ 1 _ 2024","WY","10422",1,"BS",2024,"1","4/9/2024",2024-04-09,"S","1","1","2","0"
"10422 _ 1 _ 2024","WY","10422",1,"BS",2024,"1","4/9/2024",2024-04-09,"L","1","1","2","1"
"10422 _ 1 _ 2024","WY","10422",1,"BS",2024,"1","4/9/2024",2024-04-09,"L","1","1","2","1"
"10422 _ 1 _ 2024","WY","10422",1,"BS",2024,"1","4/9/2024",2024-04-09,"L","1","1","1","3"
"10422 _ 1 _ 2024","WY","10422",1,"BS",2024,"2","4/9/2024",2024-04-09,"L","2","1","2","3"
"10422 _ 1 _ 2024","WY","10422",1,"BS",2024,"2","4/9/2024",2024-04-09,"L","2","1","2","1"
"10422 _ 1 _ 2024","WY","10422",1,"BS",2024,"2","4/9/2024",2024-04-09,"S","1","1","2","0"
"10422 _ 1 _ 2024","WY","10422",1,"BS",2024,"2","4/9/2024",2024-04-09,"S","1","1","2","0"
"10422 _ 1 _ 2024","WY","10422",1,"BS",2024,"2","4/9/2024",2024-04-09,"L","1","1","2","2"
"10422 _ 1 _ 2024","WY","10422",1,"BS",2024,"3","4/9/2024",2024-04-09,"L","1","1","2","3"
"10422 _ 1 _ 2024","WY","10422",1,"BS",2024,"4","4/9/2024",2024-04-09,"S","2","1","3","0"
"10422 _ 1 _ 2024","WY","10422",1,"BS",2024,"4","4/9/2024",2024-04-09,"S","2","1","2","0"
"10422 _ 1 _ 2024","WY","10422",1,"BS",2024,"4","4/9/2024",2024-04-09,"S","2","1","3","0"
"10422 _ 1 _ 2024","WY","10422",1,"BS",2024,"6","4/9/2024",2024-04-09,"S","2","1","2","0"
"10422 _ 1 _ 2024","WY","10422",1,"BS",2024,"6","4/9/2024",2024-04-09,"S","2","1","2","0"
